timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
14:45:24,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:25,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:26,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:27,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:28,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:29,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:30,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:31,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:32,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:33,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:34,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:35,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:36,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:37,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:38,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:39,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:40,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:41,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:42,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:43,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:44,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:45,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:46,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:47,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:48,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:49,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:50,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:51,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:52,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:53,0.17,-0.20,1.00,0.00,0.00,0.00
14:45:54,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:06,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:07,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:08,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:09,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:10,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:11,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:12,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:13,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:14,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:15,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:16,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:17,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:18,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:19,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:20,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:21,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:22,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:23,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:24,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:25,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:26,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:27,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:28,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:29,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:30,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:31,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:32,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:33,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:34,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:35,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:36,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:37,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:38,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:39,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:40,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:41,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:42,0.17,-0.20,1.00,0.00,0.00,0.00
15:01:43,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:05,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:06,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:07,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:08,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:13,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:14,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:15,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:16,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:17,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:18,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:19,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:20,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:21,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:22,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:23,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:24,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:25,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:26,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:27,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:28,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:29,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:30,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:31,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:32,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:33,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:34,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:35,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:36,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:37,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:38,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:39,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:40,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:41,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:42,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:43,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:44,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:45,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:45,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:46,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:46,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:47,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:47,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:48,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:48,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:49,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:49,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:50,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:50,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:51,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:51,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:52,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:52,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:53,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:53,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:54,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:54,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:55,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:55,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:56,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:56,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:57,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:57,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:58,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:58,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:59,0.17,-0.20,1.00,0.00,0.00,0.00
15:02:59,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:00,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:00,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:01,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:01,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:02,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:02,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:03,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:03,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:04,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:04,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:05,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:05,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:06,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:06,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:07,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:07,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:08,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:08,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:09,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:09,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:10,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:10,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:11,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:11,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:12,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:13,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:14,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:14,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:15,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:15,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:16,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:16,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:17,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:17,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:18,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:18,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:19,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:19,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:20,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:20,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:21,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:21,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:22,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:22,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:23,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:23,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:24,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:24,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:25,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:25,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:26,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:26,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:27,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:27,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:28,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:28,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:29,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:30,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:31,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:32,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:33,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:34,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:35,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:36,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:37,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:38,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:39,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:40,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:41,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:42,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:43,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:44,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:45,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:46,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:47,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:48,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:49,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:50,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:51,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:52,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:53,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:54,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:55,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:56,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:57,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:58,0.17,-0.20,1.00,0.00,0.00,0.00
15:03:59,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:00,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:01,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:02,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:03,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:04,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:05,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:06,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:07,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:08,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:09,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:10,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:11,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:12,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:13,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:14,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:15,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:16,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:17,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:18,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:19,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:20,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:21,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:22,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:23,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:24,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:25,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:26,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:27,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:28,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:29,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:30,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:31,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:32,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:33,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:34,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:35,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:36,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:37,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:38,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:39,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:40,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:41,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:42,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:43,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:44,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:45,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:46,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:47,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:48,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:49,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:50,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:51,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:52,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:53,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:54,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:55,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:56,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:57,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:58,0.17,-0.20,1.00,0.00,0.00,0.00
15:04:59,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:00,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:01,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:02,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:03,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:04,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:05,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:06,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:07,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:08,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:09,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:10,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:11,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:12,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:13,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:14,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:15,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:16,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:17,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:18,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:19,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:20,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:21,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:22,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:23,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:24,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:25,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:26,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:27,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:28,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:29,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:30,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:32,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:33,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:34,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:35,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:36,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:37,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:38,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:39,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:40,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:41,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:42,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:43,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:44,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:45,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:46,0.17,-0.20,1.00,0.00,0.00,0.00
15:05:47,0.17,-0.20,1.00,0.00,0.00,0.00
